"filename", "language", "Swift", "XML", "JSON", "comment", "blank", "total"
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_barbell_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_barbell_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_bodybuilding.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_bodybuilding_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_bodybuilding_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_boxing.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_boxing_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_boxing_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_elliptical_machine.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_elliptical_machine_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_elliptical_machine_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_fitball.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_fitball_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_fitball_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_hand_muscle_developer.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_hand_muscle_developer_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_hand_muscle_developer_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_sit_in.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_sit_in_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_sit_in_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_skating.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_skating_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_skating_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_weightlifting.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_weightlifting_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_fitness_weightlifting_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_air_conditioner.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_air_conditioner_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_air_conditioner_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bed.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bed_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bed_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bread_machine.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bread_machine_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bread_machine_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bulb.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bulb_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_bulb_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_hair_drier.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_hair_drier_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_home_hair_drier_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_life_date.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_life_date_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/xcc_life_date_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/ycc_income_8.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/ycc_income_8_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/ycc_income_8_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/ycc_income_9.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/ycc_income_9_l.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/icons_01/ycc_income_9_s.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image1.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image2.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image3.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image4.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image5.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image6.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/image7.imageset/Contents.json", "JSON", 0, 0, 21, 0, 1, 22
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Assets.xcassets/photo.badge.arrow.down.imageset/Contents.json", "JSON", 0, 0, 12, 0, 1, 13
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Extensions/Array+removeElement.swift", "Swift", 7, 0, 0, 1, 2, 10
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Extensions/Binding+Optional.swift", "Swift", 7, 0, 0, 2, 3, 12
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Extensions/Color+init.swift", "Swift", 10, 0, 0, 0, 2, 12
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Extensions/Date+dates.swift", "Swift", 14, 0, 0, 1, 3, 18
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Extensions/String+subscipt.swift", "Swift", 4, 0, 0, 1, 2, 7
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Extensions/UserDefaults+isFirstLaunch.swift", "Swift", 12, 0, 0, 1, 2, 15
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Functions/DisplayDate.swift", "Swift", 14, 0, 0, 4, 3, 21
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Functions/PutKeyboardBack.swift", "Swift", 5, 0, 0, 0, 2, 7
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Auxiliary/Functions/cropImage.swift", "Swift", 7, 0, 0, 0, 2, 9
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Components/CardSeperatorView.swift", "Swift", 38, 0, 0, 0, 10, 48
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Components/ImagePicker.swift", "Swift", 26, 0, 0, 1, 10, 37
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Components/LargeButton.swift", "Swift", 55, 0, 0, 16, 12, 83
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Configuration/ColorSet.swift", "Swift", 60, 0, 0, 7, 19, 86
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/DataStructure/ExpenseInfo.swift", "Swift", 81, 0, 0, 55, 33, 169
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Expense+Analysis.swift", "Swift", 5, 0, 0, 23, 4, 32
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Expense+Attributes.swift", "Swift", 88, 0, 0, 13, 21, 122
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Expense+CombinedDataStructure.swift", "Swift", 49, 0, 0, 11, 16, 76
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Expense+DataOperation.swift", "Swift", 61, 0, 0, 11, 17, 89
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Expense+FetchData.swift", "Swift", 8, 0, 0, 2, 4, 14
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Expense+FetchRequests.swift", "Swift", 84, 0, 0, 7, 17, 108
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Focus+.swift", "Swift", 71, 0, 0, 8, 22, 101
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/RAC+Expense.swift", "Swift", 23, 0, 0, 3, 8, 34
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Someone+.swift", "Swift", 46, 0, 0, 7, 20, 73
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Story+.swift", "Swift", 43, 0, 0, 8, 16, 67
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Extension/Tag+.swift", "Swift", 39, 0, 0, 7, 15, 61
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/Persistence.swift", "Swift", 16, 0, 0, 16, 7, 39
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/CoreData/TestData/TestExpenseInfo.swift", "Swift", 1838, 0, 0, 2, 238, 2078
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Launch Screen.storyboard", "XML", 0, 35, 0, 1, 1, 37
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/MVVM/SheetConfig.swift", "Swift", 20, 0, 0, 18, 11, 49
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/MVVM/SheetConfigModel.swift", "Swift", 33, 0, 0, 3, 14, 50
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExpenseSheet.swift", "Swift", 205, 0, 0, 53, 45, 303
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExpenseView.swift", "Swift", 62, 0, 0, 18, 19, 99
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/ForWho/ForWhoField.swift", "Swift", 23, 0, 0, 0, 3, 26
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/ForWho/ForWhoInputView.swift", "Swift", 37, 0, 0, 1, 9, 47
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/ForWho/SingleSomebodyView.swift", "Swift", 23, 0, 0, 0, 5, 28
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/NewMetaDataView.swift", "Swift", 23, 0, 0, 0, 7, 30
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/SingleExtraExpenseInfoView.swift", "Swift", 25, 0, 0, 0, 5, 30
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/Story/EmojiPicker.swift", "Swift", 23, 0, 0, 4, 5, 32
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/Story/StarButtonView.swift", "Swift", 28, 0, 0, 11, 6, 45
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/Story/StoryField.swift", "Swift", 36, 0, 0, 0, 9, 45
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtraMetaItem/Story/StoryInputView.swift", "Swift", 79, 0, 0, 4, 16, 99
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtractOriginalTextFuncs/NLP/OriginalText2Event.swift", "Swift", 30, 0, 0, 8, 7, 45
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtractOriginalTextFuncs/NLP/OriginalText2GeneratedTags.swift", "Swift", 13, 0, 0, 3, 4, 20
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtractOriginalTextFuncs/NLP/OriginalText2LexicalClass.swift", "Swift", 19, 0, 0, 3, 6, 28
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtractOriginalTextFuncs/OriginalText2Amount.swift", "Swift", 153, 0, 0, 17, 16, 186
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/ExtractOriginalTextFuncs/OriginalText2SpentMoneyAt.swift", "Swift", 19, 0, 0, 2, 4, 25
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Focus/FocusSelectView.swift", "Swift", 24, 0, 0, 0, 4, 28
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Focus/MultilineFociView.swift", "Swift", 63, 0, 0, 5, 10, 78
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Focus/SingleFocusView.swift", "Swift", 23, 0, 0, 0, 4, 27
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/SingleComponentView.swift", "Swift", 163, 0, 0, 0, 3, 166
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Tag/MultilineTagsForDisplay.swift", "Swift", 62, 0, 0, 16, 12, 90
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Tag/MultilineTagsViewForModify.swift", "Swift", 65, 0, 0, 17, 12, 94
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Tag/SingleTagViewForModify.swift", "Swift", 31, 0, 0, 0, 5, 36
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Tag/TagField.swift", "Swift", 23, 0, 0, 0, 3, 26
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Tag/TagsInputView.swift", "Swift", 23, 0, 0, 0, 3, 26
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/Tag/TagsSuggestionView.swift", "Swift", 23, 0, 0, 0, 3, 26
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/TextField/AmountField.swift", "Swift", 27, 0, 0, 8, 7, 42
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/TextField/ExpenseInfoCommomTextField.swift", "Swift", 17, 0, 0, 0, 4, 21
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ExpenseSheet/TextField/OriginalTextField.swift", "Swift", 39, 0, 0, 2, 8, 49
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ScreenshotImport/ScreenshotImportSheet.swift", "Swift", 204, 0, 0, 39, 47, 290
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/ScreenshotImport/WeChatBillInfo.swift", "Swift", 23, 0, 0, 9, 12, 44
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/VoiceInput/SwiftSpeech+.swift", "Swift", 114, 0, 0, 1, 18, 133
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Modules/VoiceInput/VoiceInputView.swift", "Swift", 68, 0, 0, 5, 16, 89
"/Users/linboyan/Desktop/SD/swift/PersonalProjects/HorseAccounting/HorseAccounting/Preview Content/Preview Assets.xcassets/Contents.json", "JSON", 0, 0, 6, 0, 1, 7
"Total", "-", 7736, 35, 3488, 621, 1548, 13428
